6,12,4,0,2,0,4,6,2
4,0,0,0,6,0,8,4,0
0,0,0,0,4,0,0,0,0
0,0,0,0,2,0,0,4,0
0,0,0,0,4,0,0,6,0
2,0,4,0,6,0,0,4,4
2,2,2,0,6,0,0,4,4
6,4,0,2,0,0,0,4,4
4,0,6,0,0,0,0,6,4
6,0,0,0,4,0,0,2,2
6,0,0,0,6,0,4,4,2
2,0,2,0,2,0,2,8,0
4,0,0,0,6,0,4,6,0
2,0,0,0,2,0,0,0,2
0,2,0,0,2,0,0,0,2
2,0,0,0,2,0,0,0,2
0,0,0,2,2,0,0,0,2
6,0,0,0,4,0,6,4,0
8,2,0,0,2,0,8,5,2
10,2,2,0,8,0,6,10,2
10,8,6,0,6,0,2,10,0
4,4,2,0,0,0,0,4,0
4,2,0,0,2,0,0,8,0
4,0,0,0,2,0,2,6,2
0,0,0,0,2,0,0,4,0
2,0,0,0,2,0,8,6,0
0,2,2,0,4,0,6,10,2
2,4,2,0,6,0,4,4,2
0,0,0,0,0,0,2,6,0
2,2,0,0,2,0,4,4,4
2,2,0,0,2,2,2,2,0
4,4,2,2,2,0,2,2,2
0,0,0,0,2,0,0,2,0
8,4,0,0,2,0,0,6,0
4,2,2,2,3,0,0,4,2
2,0,0,0,4,0,0,12,2
4,0,0,0,4,0,0,6,2
2,2,0,0,2,0,0,10,0
6,2,4,0,6,0,0,10,0
0,0,0,0,2,0,2,2,0
2,0,0,0,0,0,0,2,0
2,0,0,0,15,0,0,2,2
0,0,0,0,6,0,0,2,2
2,2,0,0,2,0,2,10,2
6,4,4,0,6,2,0,8,2
2,2,0,2,6,0,2,6,2
6,0,0,0,14,0,2,6,0
6,2,6,0,2,0,2,2,8
4,2,4,0,2,0,0,12,6
0,0,0,0,1,0,0,4,0
0,0,0,0,2,0,0,4,0
2,2,0,0,4,0,4,14,2
4,0,0,0,8,0,4,8,0
10,0,0,0,4,0,0,8,2
8,2,8,2,2,0,0,2,6
0,0,0,0,2,0,0,2,0
0,0,0,0,2,0,0,2,0
0,0,0,0,2,0,2,0,0
0,0,0,0,2,0,4,2,0
4,0,0,0,4,0,2,6,4
2,0,0,0,0,0,0,6,0
8,2,0,0,0,0,2,4,2
6,6,0,0,0,0,2,4,0
2,0,2,0,2,0,2,2,0
2,0,0,0,2,0,0,2,0
0,4,0,0,1,0,0,4,2
0,2,0,0,1,0,0,4,0
4,2,0,0,4,0,0,4,0
2,0,0,0,2,0,0,8,0
6,0,0,0,6,0,4,2,4
4,0,0,0,8,0,2,0,4
6,0,0,0,2,0,4,8,6
10,4,6,0,0,0,2,10,4
0,0,0,0,6,0,0,2,0
0,0,0,0,8,0,0,4,0
2,4,4,2,8,0,8,6,0
2,0,0,0,2,0,0,6,0
0,0,2,0,0,0,4,6,0
0,0,0,0,0,0,2,2,0
4,2,0,0,0,0,0,2,2
2,0,0,0,0,0,2,2,0
4,0,0,0,8,0,2,4,2
6,0,0,0,4,0,2,2,2
